ESTADO,REGIÃO,GÊNERO,GRUPO ETÁRIO,ANO,2010
RIO GRANDE DO NORTE,NORDESTE,HOMENS,90+,2051,14647
RIO GRANDE DO NORTE,NORDESTE,MULHERES,0-4,2051,90777
RIO GRANDE DO NORTE,NORDESTE,MULHERES,5-9,2051,94154
RIO GRANDE DO NORTE,NORDESTE,MULHERES,10-14,2051,98436
RIO GRANDE DO NORTE,NORDESTE,MULHERES,15-19,2051,103375
RIO GRANDE DO NORTE,NORDESTE,MULHERES,20-24,2051,108445
RIO GRANDE DO NORTE,NORDESTE,MULHERES,25-29,2051,11284
RIO GRANDE DO NORTE,NORDESTE,MULHERES,30-34,2051,115521
RIO GRANDE DO NORTE,NORDESTE,MULHERES,35-39,2051,118844
RIO GRANDE DO NORTE,NORDESTE,MULHERES,40-44,2051,12354
RIO GRANDE DO NORTE,NORDESTE,MULHERES,45-49,2051,130844
RIO GRANDE DO NORTE,NORDESTE,MULHERES,50-54,2051,140613
RIO GRANDE DO NORTE,NORDESTE,MULHERES,55-59,2051,141819
RIO GRANDE DO NORTE,NORDESTE,MULHERES,60-64,2051,144942
RIO GRANDE DO NORTE,NORDESTE,MULHERES,65-69,2051,134083
RIO GRANDE DO NORTE,NORDESTE,MULHERES,70-74,2051,11262
RIO GRANDE DO NORTE,NORDESTE,MULHERES,75-79,2051,8903
RIO GRANDE DO NORTE,NORDESTE,MULHERES,80-84,2051,70407
RIO GRANDE DO NORTE,NORDESTE,MULHERES,85-89,2051,47271
RIO GRANDE DO NORTE,NORDESTE,MULHERES,90+,2051,34259
PARAÍBA,NORDESTE,HOMENS,0-4,2051,104994
PARAÍBA,NORDESTE,HOMENS,5-9,2051,109584
PARAÍBA,NORDESTE,HOMENS,10-14,2051,115554
PARAÍBA,NORDESTE,HOMENS,15-19,2051,121064
PARAÍBA,NORDESTE,HOMENS,20-24,2051,123739
PARAÍBA,NORDESTE,HOMENS,25-29,2051,125658
PARAÍBA,NORDESTE,HOMENS,30-34,2051,126938
PARAÍBA,NORDESTE,HOMENS,35-39,2051,119261
PARAÍBA,NORDESTE,HOMENS,40-44,2051,126744
PARAÍBA,NORDESTE,HOMENS,45-49,2051,137459
PARAÍBA,NORDESTE,HOMENS,50-54,2051,142258
PARAÍBA,NORDESTE,HOMENS,55-59,2051,137791
PARAÍBA,NORDESTE,HOMENS,60-64,2051,13028
PARAÍBA,NORDESTE,HOMENS,65-69,2051,11991
PARAÍBA,NORDESTE,HOMENS,70-74,2051,9999
PARAÍBA,NORDESTE,HOMENS,75-79,2051,72906
PARAÍBA,NORDESTE,HOMENS,80-84,2051,50249
PARAÍBA,NORDESTE,HOMENS,85-89,2051,29084
PARAÍBA,NORDESTE,HOMENS,90+,2051,1624
PARAÍBA,NORDESTE,MULHERES,0-4,2051,9986
PARAÍBA,NORDESTE,MULHERES,5-9,2051,103985
PARAÍBA,NORDESTE,MULHERES,10-14,2051,109646
PARAÍBA,NORDESTE,MULHERES,15-19,2051,115616
PARAÍBA,NORDESTE,MULHERES,20-24,2051,120085
PARAÍBA,NORDESTE,MULHERES,25-29,2051,124219
PARAÍBA,NORDESTE,MULHERES,30-34,2051,127522
PARAÍBA,NORDESTE,MULHERES,35-39,2051,121708
PARAÍBA,NORDESTE,MULHERES,40-44,2051,130955
PARAÍBA,NORDESTE,MULHERES,45-49,2051,145121
PARAÍBA,NORDESTE,MULHERES,50-54,2051,154019
PARAÍBA,NORDESTE,MULHERES,55-59,2051,154741
PARAÍBA,NORDESTE,MULHERES,60-64,2051,153796
PARAÍBA,NORDESTE,MULHERES,65-69,2051,145913
PARAÍBA,NORDESTE,MULHERES,70-74,2051,127398
PARAÍBA,NORDESTE,MULHERES,75-79,2051,9949
PARAÍBA,NORDESTE,MULHERES,80-84,2051,75577
PARAÍBA,NORDESTE,MULHERES,85-89,2051,48758
PARAÍBA,NORDESTE,MULHERES,90+,2051,34727
PERNAMBUCO,NORDESTE,HOMENS,0-4,2051,258567
PERNAMBUCO,NORDESTE,HOMENS,5-9,2051,269307
PERNAMBUCO,NORDESTE,HOMENS,10-14,2051,282168
PERNAMBUCO,NORDESTE,HOMENS,15-19,2051,29535
PERNAMBUCO,NORDESTE,HOMENS,20-24,2051,303709
PERNAMBUCO,NORDESTE,HOMENS,25-29,2051,309462
PERNAMBUCO,NORDESTE,HOMENS,30-34,2051,314162
PERNAMBUCO,NORDESTE,HOMENS,35-39,2051,319438
PERNAMBUCO,NORDESTE,HOMENS,40-44,2051,322855
PERNAMBUCO,NORDESTE,HOMENS,45-49,2051,336399
PERNAMBUCO,NORDESTE,HOMENS,50-54,2051,355226
PERNAMBUCO,NORDESTE,HOMENS,55-59,2051,330838
PERNAMBUCO,NORDESTE,HOMENS,60-64,2051,313868
PERNAMBUCO,NORDESTE,HOMENS,65-69,2051,286126
PERNAMBUCO,NORDESTE,HOMENS,70-74,2051,238238
PERNAMBUCO,NORDESTE,HOMENS,75-79,2051,175641
PERNAMBUCO,NORDESTE,HOMENS,80-84,2051,118981
PERNAMBUCO,NORDESTE,HOMENS,85-89,2051,67519
PERNAMBUCO,NORDESTE,HOMENS,90+,2051,39981
PERNAMBUCO,NORDESTE,MULHERES,0-4,2051,246399
PERNAMBUCO,NORDESTE,MULHERES,5-9,2051,256501
PERNAMBUCO,NORDESTE,MULHERES,10-14,2051,268835
PERNAMBUCO,NORDESTE,MULHERES,15-19,2051,281852
PERNAMBUCO,NORDESTE,MULHERES,20-24,2051,292729
PERNAMBUCO,NORDESTE,MULHERES,25-29,2051,302835
PERNAMBUCO,NORDESTE,MULHERES,30-34,2051,311263
PERNAMBUCO,NORDESTE,MULHERES,35-39,2051,319886
PERNAMBUCO,NORDESTE,MULHERES,40-44,2051,327233
PERNAMBUCO,NORDESTE,MULHERES,45-49,2051,347716
PERNAMBUCO,NORDESTE,MULHERES,50-54,2051,375461
PERNAMBUCO,NORDESTE,MULHERES,55-59,2051,364677
PERNAMBUCO,NORDESTE,MULHERES,60-64,2051,363918
PERNAMBUCO,NORDESTE,MULHERES,65-69,2051,345525
PERNAMBUCO,NORDESTE,MULHERES,70-74,2051,303139
PERNAMBUCO,NORDESTE,MULHERES,75-79,2051,241605
PERNAMBUCO,NORDESTE,MULHERES,80-84,2051,181457
PERNAMBUCO,NORDESTE,MULHERES,85-89,2051,117525
PERNAMBUCO,NORDESTE,MULHERES,90+,2051,90626
ALAGOAS,NORDESTE,HOMENS,0-4,2051,87146
ALAGOAS,NORDESTE,HOMENS,5-9,2051,91138
ALAGOAS,NORDESTE,HOMENS,10-14,2051,96238
ALAGOAS,NORDESTE,HOMENS,15-19,2051,100922
ALAGOAS,NORDESTE,HOMENS,20-24,2051,101381
ALAGOAS,NORDESTE,HOMENS,25-29,2051,99491
ALAGOAS,NORDESTE,HOMENS,30-34,2051,9832
ALAGOAS,NORDESTE,HOMENS,35-39,2051,99486
ALAGOAS,NORDESTE,HOMENS,40-44,2051,105968
ALAGOAS,NORDESTE,HOMENS,45-49,2051,114758
ALAGOAS,NORDESTE,HOMENS,50-54,2051,122272
ALAGOAS,NORDESTE,HOMENS,55-59,2051,108799
ALAGOAS,NORDESTE,HOMENS,60-64,2051,94435
ALAGOAS,NORDESTE,HOMENS,65-69,2051,86927
ALAGOAS,NORDESTE,HOMENS,70-74,2051,72984
ALAGOAS,NORDESTE,HOMENS,75-79,2051,51985
ALAGOAS,NORDESTE,HOMENS,80-84,2051,35008
ALAGOAS,NORDESTE,HOMENS,85-89,2051,19154
ALAGOAS,NORDESTE,HOMENS,90+,2051,11404
ALAGOAS,NORDESTE,MULHERES,0-4,2051,83046
ALAGOAS,NORDESTE,MULHERES,5-9,2051,86828
ALAGOAS,NORDESTE,MULHERES,10-14,2051,91423
ALAGOAS,NORDESTE,MULHERES,15-19,2051,96093
ALAGOAS,NORDESTE,MULHERES,20-24,2051,98318
ALAGOAS,NORDESTE,MULHERES,25-29,2051,99184
ALAGOAS,NORDESTE,MULHERES,30-34,2051,100298
ALAGOAS,NORDESTE,MULHERES,35-39,2051,103417
ALAGOAS,NORDESTE,MULHERES,40-44,2051,112352
ALAGOAS,NORDESTE,MULHERES,45-49,2051,12591
ALAGOAS,NORDESTE,MULHERES,50-54,2051,138293
ALAGOAS,NORDESTE,MULHERES,55-59,2051,12925
ALAGOAS,NORDESTE,MULHERES,60-64,2051,121695
ALAGOAS,NORDESTE,MULHERES,65-69,2051,115166
ALAGOAS,NORDESTE,MULHERES,70-74,2051,100595
ALAGOAS,NORDESTE,MULHERES,75-79,2051,77917
ALAGOAS,NORDESTE,MULHERES,80-84,2051,583
ALAGOAS,NORDESTE,MULHERES,85-89,2051,36367
ALAGOAS,NORDESTE,MULHERES,90+,2051,2876
SERGIPE,NORDESTE,HOMENS,0-4,2051,68656
SERGIPE,NORDESTE,HOMENS,5-9,2051,70815
SERGIPE,NORDESTE,HOMENS,10-14,2051,73531
SERGIPE,NORDESTE,HOMENS,15-19,2051,76598
SERGIPE,NORDESTE,HOMENS,20-24,2051,79156
SERGIPE,NORDESTE,HOMENS,25-29,2051,81104
SERGIPE,NORDESTE,HOMENS,30-34,2051,82279
SERGIPE,NORDESTE,HOMENS,35-39,2051,81409
SERGIPE,NORDESTE,HOMENS,40-44,2051,82977
SERGIPE,NORDESTE,HOMENS,45-49,2051,84183
SERGIPE,NORDESTE,HOMENS,50-54,2051,92072
SERGIPE,NORDESTE,HOMENS,55-59,2051,85901
SERGIPE,NORDESTE,HOMENS,60-64,2051,7938
SERGIPE,NORDESTE,HOMENS,65-69,2051,69864
SERGIPE,NORDESTE,HOMENS,70-74,2051,55397
SERGIPE,NORDESTE,HOMENS,75-79,2051,38978
SERGIPE,NORDESTE,HOMENS,80-84,2051,26037
SERGIPE,NORDESTE,HOMENS,85-89,2051,1372
SERGIPE,NORDESTE,HOMENS,90+,2051,6699
SERGIPE,NORDESTE,MULHERES,0-4,2051,65459
SERGIPE,NORDESTE,MULHERES,5-9,2051,67578
SERGIPE,NORDESTE,MULHERES,10-14,2051,70396
SERGIPE,NORDESTE,MULHERES,15-19,2051,73981
SERGIPE,NORDESTE,MULHERES,20-24,2051,77779
SERGIPE,NORDESTE,MULHERES,25-29,2051,81256
SERGIPE,NORDESTE,MULHERES,30-34,2051,83746
SERGIPE,NORDESTE,MULHERES,35-39,2051,84033
SERGIPE,NORDESTE,MULHERES,40-44,2051,86939
SERGIPE,NORDESTE,MULHERES,45-49,2051,90176
SERGIPE,NORDESTE,MULHERES,50-54,2051,100344
SERGIPE,NORDESTE,MULHERES,55-59,2051,98075
SERGIPE,NORDESTE,MULHERES,60-64,2051,95143
SERGIPE,NORDESTE,MULHERES,65-69,2051,87887
SERGIPE,NORDESTE,MULHERES,70-74,2051,7451
SERGIPE,NORDESTE,MULHERES,75-79,2051,57461
SERGIPE,NORDESTE,MULHERES,80-84,2051,42724
SERGIPE,NORDESTE,MULHERES,85-89,2051,26221
SERGIPE,NORDESTE,MULHERES,90+,2051,17632
BAHIA,NORDESTE,HOMENS,0-4,2051,350337
BAHIA,NORDESTE,HOMENS,5-9,2051,368488
BAHIA,NORDESTE,HOMENS,10-14,2051,390443
BAHIA,NORDESTE,HOMENS,15-19,2051,410487
BAHIA,NORDESTE,HOMENS,20-24,2051,416726
BAHIA,NORDESTE,HOMENS,25-29,2051,417945
BAHIA,NORDESTE,HOMENS,30-34,2051,423065
BAHIA,NORDESTE,HOMENS,35-39,2051,414155
BAHIA,NORDESTE,HOMENS,40-44,2051,436893
BAHIA,NORDESTE,HOMENS,45-49,2051,470647
BAHIA,NORDESTE,HOMENS,50-54,2051,504784
BAHIA,NORDESTE,HOMENS,55-59,2051,483108
BAHIA,NORDESTE,HOMENS,60-64,2051,453682
BAHIA,NORDESTE,HOMENS,65-69,2051,445099
BAHIA,NORDESTE,HOMENS,70-74,2051,372048
BAHIA,NORDESTE,HOMENS,75-79,2051,258896
BAHIA,NORDESTE,HOMENS,80-84,2051,174166
BAHIA,NORDESTE,HOMENS,85-89,2051,97159
BAHIA,NORDESTE,HOMENS,90+,2051,59085
BAHIA,NORDESTE,MULHERES,0-4,2051,333758
BAHIA,NORDESTE,MULHERES,5-9,2051,351034
BAHIA,NORDESTE,MULHERES,10-14,2051,37149
BAHIA,NORDESTE,MULHERES,15-19,2051,390168
BAHIA,NORDESTE,MULHERES,20-24,2051,401565
BAHIA,NORDESTE,MULHERES,25-29,2051,413847
BAHIA,NORDESTE,MULHERES,30-34,2051,428413
BAHIA,NORDESTE,MULHERES,35-39,2051,427232
BAHIA,NORDESTE,MULHERES,40-44,2051,45758
BAHIA,NORDESTE,MULHERES,45-49,2051,503491
BAHIA,NORDESTE,MULHERES,50-54,2051,551444
BAHIA,NORDESTE,MULHERES,55-59,2051,552392
BAHIA,NORDESTE,MULHERES,60-64,2051,548096
BAHIA,NORDESTE,MULHERES,65-69,2051,557189
BAHIA,NORDESTE,MULHERES,70-74,2051,485517
BAHIA,NORDESTE,MULHERES,75-79,2051,365696
BAHIA,NORDESTE,MULHERES,80-84,2051,274792
BAHIA,NORDESTE,MULHERES,85-89,2051,179532
BAHIA,NORDESTE,MULHERES,90+,2051,148192
MINAS GERAIS,SUDESTE,HOMENS,0-4,2051,492454
MINAS GERAIS,SUDESTE,HOMENS,5-9,2051,513034
MINAS GERAIS,SUDESTE,HOMENS,10-14,2051,539454
MINAS GERAIS,SUDESTE,HOMENS,15-19,2051,572669
MINAS GERAIS,SUDESTE,HOMENS,20-24,2051,608385
MINAS GERAIS,SUDESTE,HOMENS,25-29,2051,641553
MINAS GERAIS,SUDESTE,HOMENS,30-34,2051,661624
MINAS GERAIS,SUDESTE,HOMENS,35-39,2051,655257
MINAS GERAIS,SUDESTE,HOMENS,40-44,2051,646269
MINAS GERAIS,SUDESTE,HOMENS,45-49,2051,702934
MINAS GERAIS,SUDESTE,HOMENS,50-54,2051,787307
MINAS GERAIS,SUDESTE,HOMENS,55-59,2051,782506
MINAS GERAIS,SUDESTE,HOMENS,60-64,2051,755655
MINAS GERAIS,SUDESTE,HOMENS,65-69,2051,699597
MINAS GERAIS,SUDESTE,HOMENS,70-74,2051,596004
MINAS GERAIS,SUDESTE,HOMENS,75-79,2051,445985
MINAS GERAIS,SUDESTE,HOMENS,80-84,2051,329823
MINAS GERAIS,SUDESTE,HOMENS,85-89,2051,212934
MINAS GERAIS,SUDESTE,HOMENS,90+,2051,159106
MINAS GERAIS,SUDESTE,MULHERES,0-4,2051,469415
MINAS GERAIS,SUDESTE,MULHERES,5-9,2051,489377
MINAS GERAIS,SUDESTE,MULHERES,10-14,2051,514397
MINAS GERAIS,SUDESTE,MULHERES,15-19,2051,545782
MINAS GERAIS,SUDESTE,MULHERES,20-24,2051,579654
MINAS GERAIS,SUDESTE,MULHERES,25-29,2051,611429
MINAS GERAIS,SUDESTE,MULHERES,30-34,2051,631912
MINAS GERAIS,SUDESTE,MULHERES,35-39,2051,628039
MINAS GERAIS,SUDESTE,MULHERES,40-44,2051,623102
MINAS GERAIS,SUDESTE,MULHERES,45-49,2051,684327
MINAS GERAIS,SUDESTE,MULHERES,50-54,2051,780929
MINAS GERAIS,SUDESTE,MULHERES,55-59,2051,79954
MINAS GERAIS,SUDESTE,MULHERES,60-64,2051,789817
MINAS GERAIS,SUDESTE,MULHERES,65-69,2051,763695
MINAS GERAIS,SUDESTE,MULHERES,70-74,2051,687034
MINAS GERAIS,SUDESTE,MULHERES,75-79,2051,553304
MINAS GERAIS,SUDESTE,MULHERES,80-84,2051,442985
MINAS GERAIS,SUDESTE,MULHERES,85-89,2051,318531
MINAS GERAIS,SUDESTE,MULHERES,90+,2051,300489
ESPÍRITO SANTO,SUDESTE,HOMENS,0-4,2051,12837
ESPÍRITO SANTO,SUDESTE,HOMENS,5-9,2051,131492
ESPÍRITO SANTO,SUDESTE,HOMENS,10-14,2051,134643
ESPÍRITO SANTO,SUDESTE,HOMENS,15-19,2051,1385
ESPÍRITO SANTO,SUDESTE,HOMENS,20-24,2051,144677
ESPÍRITO SANTO,SUDESTE,HOMENS,25-29,2051,152672
ESPÍRITO SANTO,SUDESTE,HOMENS,30-34,2051,158376
ESPÍRITO SANTO,SUDESTE,HOMENS,35-39,2051,156785
ESPÍRITO SANTO,SUDESTE,HOMENS,40-44,2051,149265
ESPÍRITO SANTO,SUDESTE,HOMENS,45-49,2051,153023
ESPÍRITO SANTO,SUDESTE,HOMENS,50-54,2051,160839
ESPÍRITO SANTO,SUDESTE,HOMENS,55-59,2051,15442
ESPÍRITO SANTO,SUDESTE,HOMENS,60-64,2051,155369
ESPÍRITO SANTO,SUDESTE,HOMENS,65-69,2051,144162
ESPÍRITO SANTO,SUDESTE,HOMENS,70-74,2051,120007
ESPÍRITO SANTO,SUDESTE,HOMENS,75-79,2051,87187
ESPÍRITO SANTO,SUDESTE,HOMENS,80-84,2051,63092
ESPÍRITO SANTO,SUDESTE,HOMENS,85-89,2051,40298
ESPÍRITO SANTO,SUDESTE,HOMENS,90+,2051,30533
ESPÍRITO SANTO,SUDESTE,MULHERES,0-4,2051,122537
ESPÍRITO SANTO,SUDESTE,MULHERES,5-9,2051,125624
ESPÍRITO SANTO,SUDESTE,MULHERES,10-14,2051,128819
ESPÍRITO SANTO,SUDESTE,MULHERES,15-19,2051,133229
ESPÍRITO SANTO,SUDESTE,MULHERES,20-24,2051,139236
ESPÍRITO SANTO,SUDESTE,MULHERES,25-29,2051,146665
ESPÍRITO SANTO,SUDESTE,MULHERES,30-34,2051,152335
ESPÍRITO SANTO,SUDESTE,MULHERES,35-39,2051,151083
ESPÍRITO SANTO,SUDESTE,MULHERES,40-44,2051,144518
ESPÍRITO SANTO,SUDESTE,MULHERES,45-49,2051,149422
ESPÍRITO SANTO,SUDESTE,MULHERES,50-54,2051,160076
ESPÍRITO SANTO,SUDESTE,MULHERES,55-59,2051,158322
ESPÍRITO SANTO,SUDESTE,MULHERES,60-64,2051,161807
ESPÍRITO SANTO,SUDESTE,MULHERES,65-69,2051,156909
ESPÍRITO SANTO,SUDESTE,MULHERES,70-74,2051,139094
ESPÍRITO SANTO,SUDESTE,MULHERES,75-79,2051,109822
ESPÍRITO SANTO,SUDESTE,MULHERES,80-84,2051,86694
ESPÍRITO SANTO,SUDESTE,MULHERES,85-89,2051,62542
ESPÍRITO SANTO,SUDESTE,MULHERES,90+,2051,62701
RIO DE JANEIRO,SUDESTE,HOMENS,0-4,2051,436531
RIO DE JANEIRO,SUDESTE,HOMENS,5-9,2051,449702
RIO DE JANEIRO,SUDESTE,HOMENS,10-14,2051,464217
RIO DE JANEIRO,SUDESTE,HOMENS,15-19,2051,48529
RIO DE JANEIRO,SUDESTE,HOMENS,20-24,2051,515861
RIO DE JANEIRO,SUDESTE,HOMENS,25-29,2051,551947
RIO DE JANEIRO,SUDESTE,HOMENS,30-34,2051,576726
RIO DE JANEIRO,SUDESTE,HOMENS,35-39,2051,566243
RIO DE JANEIRO,SUDESTE,HOMENS,40-44,2051,531566
RIO DE JANEIRO,SUDESTE,HOMENS,45-49,2051,550441
RIO DE JANEIRO,SUDESTE,HOMENS,50-54,2051,623877
RIO DE JANEIRO,SUDESTE,HOMENS,55-59,2051,5957
RIO DE JANEIRO,SUDESTE,HOMENS,60-64,2051,562302
RIO DE JANEIRO,SUDESTE,HOMENS,65-69,2051,531979
RIO DE JANEIRO,SUDESTE,HOMENS,70-74,2051,461231
RIO DE JANEIRO,SUDESTE,HOMENS,75-79,2051,345996
RIO DE JANEIRO,SUDESTE,HOMENS,80-84,2051,249549
RIO DE JANEIRO,SUDESTE,HOMENS,85-89,2051,159207
RIO DE JANEIRO,SUDESTE,HOMENS,90+,2051,116066
RIO DE JANEIRO,SUDESTE,MULHERES,0-4,2051,415826
RIO DE JANEIRO,SUDESTE,MULHERES,5-9,2051,428447
RIO DE JANEIRO,SUDESTE,MULHERES,10-14,2051,442666
RIO DE JANEIRO,SUDESTE,MULHERES,15-19,2051,46422
RIO DE JANEIRO,SUDESTE,MULHERES,20-24,2051,495984
RIO DE JANEIRO,SUDESTE,MULHERES,25-29,2051,533424
RIO DE JANEIRO,SUDESTE,MULHERES,30-34,2051,560765
RIO DE JANEIRO,SUDESTE,MULHERES,35-39,2051,554521
RIO DE JANEIRO,SUDESTE,MULHERES,40-44,2051,525152
RIO DE JANEIRO,SUDESTE,MULHERES,45-49,2051,548675
RIO DE JANEIRO,SUDESTE,MULHERES,50-54,2051,63385
RIO DE JANEIRO,SUDESTE,MULHERES,55-59,2051,625915
RIO DE JANEIRO,SUDESTE,MULHERES,60-64,2051,614782
RIO DE JANEIRO,SUDESTE,MULHERES,65-69,2051,617438
RIO DE JANEIRO,SUDESTE,MULHERES,70-74,2051,569916
RIO DE JANEIRO,SUDESTE,MULHERES,75-79,2051,463661
RIO DE JANEIRO,SUDESTE,MULHERES,80-84,2051,366
RIO DE JANEIRO,SUDESTE,MULHERES,85-89,2051,267131
RIO DE JANEIRO,SUDESTE,MULHERES,90+,2051,268343
SÃO PAULO,SUDESTE,HOMENS,0-4,2051,1.274.838
SÃO PAULO,SUDESTE,HOMENS,5-9,2051,1.302.842
SÃO PAULO,SUDESTE,HOMENS,10-14,2051,1.329.628
SÃO PAULO,SUDESTE,HOMENS,15-19,2051,1.371.685
SÃO PAULO,SUDESTE,HOMENS,20-24,2051,1.452.268
SÃO PAULO,SUDESTE,HOMENS,25-29,2051,1.555.035
SÃO PAULO,SUDESTE,HOMENS,30-34,2051,1.624.951
SÃO PAULO,SUDESTE,HOMENS,35-39,2051,1.637.513
SÃO PAULO,SUDESTE,HOMENS,40-44,2051,1.573.885
SÃO PAULO,SUDESTE,HOMENS,45-49,2051,1.609.685
SÃO PAULO,SUDESTE,HOMENS,50-54,2051,1.715.170
SÃO PAULO,SUDESTE,HOMENS,55-59,2051,1.647.418
SÃO PAULO,SUDESTE,HOMENS,60-64,2051,1.676.943
SÃO PAULO,SUDESTE,HOMENS,65-69,2051,1.587.637
SÃO PAULO,SUDESTE,HOMENS,70-74,2051,1.322.033
SÃO PAULO,SUDESTE,HOMENS,75-79,2051,991719
SÃO PAULO,SUDESTE,HOMENS,80-84,2051,710885
SÃO PAULO,SUDESTE,HOMENS,85-89,2051,439887
SÃO PAULO,SUDESTE,HOMENS,90+,2051,31811
SÃO PAULO,SUDESTE,MULHERES,0-4,2051,1.215.730
SÃO PAULO,SUDESTE,MULHERES,5-9,2051,1.243.139
SÃO PAULO,SUDESTE,MULHERES,10-14,2051,1.270.068
SÃO PAULO,SUDESTE,MULHERES,15-19,2051,1.314.102
SÃO PAULO,SUDESTE,MULHERES,20-24,2051,1.391.474
SÃO PAULO,SUDESTE,MULHERES,25-29,2051,1.487.849
SÃO PAULO,SUDESTE,MULHERES,30-34,2051,1.556.006
SÃO PAULO,SUDESTE,MULHERES,35-39,2051,1.572.374
SÃO PAULO,SUDESTE,MULHERES,40-44,2051,1.518.974
SÃO PAULO,SUDESTE,MULHERES,45-49,2051,1.564.242
SÃO PAULO,SUDESTE,MULHERES,50-54,2051,1.700.383
SÃO PAULO,SUDESTE,MULHERES,55-59,2051,1.675.658
SÃO PAULO,SUDESTE,MULHERES,60-64,2051,1.739.726
SÃO PAULO,SUDESTE,MULHERES,65-69,2051,1.748.547
SÃO PAULO,SUDESTE,MULHERES,70-74,2051,1.566.966
SÃO PAULO,SUDESTE,MULHERES,75-79,2051,1.270.677
SÃO PAULO,SUDESTE,MULHERES,80-84,2051,997085
SÃO PAULO,SUDESTE,MULHERES,85-89,2051,71203
SÃO PAULO,SUDESTE,MULHERES,90+,2051,690104
PARANÁ,SUL,HOMENS,0-4,2051,319868
PARANÁ,SUL,HOMENS,5-9,2051,326401
PARANÁ,SUL,HOMENS,10-14,2051,335233
PARANÁ,SUL,HOMENS,15-19,2051,348494
PARANÁ,SUL,HOMENS,20-24,2051,364282
PARANÁ,SUL,HOMENS,25-29,2051,37961
PARANÁ,SUL,HOMENS,30-34,2051,388612
PARANÁ,SUL,HOMENS,35-39,2051,380262
PARANÁ,SUL,HOMENS,40-44,2051,361365
PARANÁ,SUL,HOMENS,45-49,2051,376701
PARANÁ,SUL,HOMENS,50-54,2051,42126
PARANÁ,SUL,HOMENS,55-59,2051,421999
PARANÁ,SUL,HOMENS,60-64,2051,392368
PARANÁ,SUL,HOMENS,65-69,2051,358113
PARANÁ,SUL,HOMENS,70-74,2051,307686
PARANÁ,SUL,HOMENS,75-79,2051,24437
PARANÁ,SUL,HOMENS,80-84,2051,183297
PARANÁ,SUL,HOMENS,85-89,2051,114664
PARANÁ,SUL,HOMENS,90+,2051,79523
PARANÁ,SUL,MULHERES,0-4,2051,304553
PARANÁ,SUL,MULHERES,5-9,2051,310641
PARANÁ,SUL,MULHERES,10-14,2051,319334
PARANÁ,SUL,MULHERES,15-19,2051,332975
PARANÁ,SUL,MULHERES,20-24,2051,349866
PARANÁ,SUL,MULHERES,25-29,2051,366126
PARANÁ,SUL,MULHERES,30-34,2051,376898
PARANÁ,SUL,MULHERES,35-39,2051,371245
PARANÁ,SUL,MULHERES,40-44,2051,355419
PARANÁ,SUL,MULHERES,45-49,2051,374818
PARANÁ,SUL,MULHERES,50-54,2051,425356
PARANÁ,SUL,MULHERES,55-59,2051,438648
PARANÁ,SUL,MULHERES,60-64,2051,422311
PARANÁ,SUL,MULHERES,65-69,2051,403186
PARANÁ,SUL,MULHERES,70-74,2051,368992
PARANÁ,SUL,MULHERES,75-79,2051,315991
PARANÁ,SUL,MULHERES,80-84,2051,263491
PARANÁ,SUL,MULHERES,85-89,2051,191808
PARANÁ,SUL,MULHERES,90+,2051,173846
SANTA CATARINA,SUL,HOMENS,0-4,2051,224192
SANTA CATARINA,SUL,HOMENS,5-9,2051,22635
SANTA CATARINA,SUL,HOMENS,10-14,2051,229842
SANTA CATARINA,SUL,HOMENS,15-19,2051,237956
SANTA CATARINA,SUL,HOMENS,20-24,2051,254093
SANTA CATARINA,SUL,HOMENS,25-29,2051,273844
SANTA CATARINA,SUL,HOMENS,30-34,2051,286915
SANTA CATARINA,SUL,HOMENS,35-39,2051,280498
SANTA CATARINA,SUL,HOMENS,40-44,2051,265304
SANTA CATARINA,SUL,HOMENS,45-49,2051,270912
SANTA CATARINA,SUL,HOMENS,50-54,2051,300444
SANTA CATARINA,SUL,HOMENS,55-59,2051,307089
SANTA CATARINA,SUL,HOMENS,60-64,2051,299863
SANTA CATARINA,SUL,HOMENS,65-69,2051,274881
SANTA CATARINA,SUL,HOMENS,70-74,2051,221754
SANTA CATARINA,SUL,HOMENS,75-79,2051,168963
SANTA CATARINA,SUL,HOMENS,80-84,2051,127143
SANTA CATARINA,SUL,HOMENS,85-89,2051,83025
SANTA CATARINA,SUL,HOMENS,90+,2051,5822
SANTA CATARINA,SUL,MULHERES,0-4,2051,21382
SANTA CATARINA,SUL,MULHERES,5-9,2051,216217
SANTA CATARINA,SUL,MULHERES,10-14,2051,219901
SANTA CATARINA,SUL,MULHERES,15-19,2051,228099
SANTA CATARINA,SUL,MULHERES,20-24,2051,242768
SANTA CATARINA,SUL,MULHERES,25-29,2051,260392
SANTA CATARINA,SUL,MULHERES,30-34,2051,272535
SANTA CATARINA,SUL,MULHERES,35-39,2051,2668
SANTA CATARINA,SUL,MULHERES,40-44,2051,253129
SANTA CATARINA,SUL,MULHERES,45-49,2051,259641
SANTA CATARINA,SUL,MULHERES,50-54,2051,291321
SANTA CATARINA,SUL,MULHERES,55-59,2051,304489
SANTA CATARINA,SUL,MULHERES,60-64,2051,302368
SANTA CATARINA,SUL,MULHERES,65-69,2051,289041
SANTA CATARINA,SUL,MULHERES,70-74,2051,247584
SANTA CATARINA,SUL,MULHERES,75-79,2051,204979
SANTA CATARINA,SUL,MULHERES,80-84,2051,171248
